,season,week,team,opponent,score,opponent_score
758,2015,4,HOU,ATL,21,48
759,2015,4,IND,JAX,16,13
760,2015,4,JAX,IND,13,16
761,2015,4,KC,CIN,21,36
762,2015,4,LA,ARI,24,22
763,2015,4,LAC,CLE,30,27
764,2015,4,LV,CHI,20,22
765,2015,4,MIA,NYJ,14,27
766,2015,4,MIN,DEN,20,23
767,2015,4,NO,DAL,26,20
768,2015,4,NYG,BUF,24,10
769,2015,4,NYJ,MIA,27,14
770,2015,4,PHI,WAS,20,23
771,2015,4,PIT,BAL,20,23
772,2015,4,SEA,DET,13,10
773,2015,4,SF,GB,3,17
774,2015,4,TB,CAR,23,37
775,2015,4,WAS,PHI,23,20
776,2015,5,ARI,DET,42,17
777,2015,5,ARI,DET,42,17
778,2015,5,ATL,WAS,25,19
779,2015,5,BAL,CLE,30,33
780,2015,5,BUF,TEN,14,13
781,2015,5,BUF,TEN,14,13
782,2015,5,CHI,KC,18,17
783,2015,5,CIN,SEA,27,24
784,2015,5,CLE,BAL,33,30
785,2015,5,DAL,NE,6,30
786,2015,5,DEN,LV,16,10
787,2015,5,DET,ARI,17,42
788,2015,5,DET,ARI,17,42
789,2015,5,GB,LA,24,10
790,2015,5,HOU,IND,20,27
791,2015,5,HOU,IND,20,27
792,2015,5,IND,HOU,27,20
793,2015,5,JAX,TB,31,38
794,2015,5,KC,CHI,17,18
795,2015,5,LA,GB,10,24
796,2015,5,LA,GB,10,24
797,2015,5,LAC,PIT,20,24
798,2015,5,LV,DEN,10,16
799,2015,5,NE,DAL,30,6
800,2015,5,NO,PHI,17,39
801,2015,5,NYG,SF,30,27
802,2015,5,PHI,NO,39,17
803,2015,5,PIT,LAC,24,20
804,2015,5,SEA,CIN,24,27
805,2015,5,SF,NYG,27,30
806,2015,5,TB,JAX,38,31
807,2015,5,TEN,BUF,13,14
808,2015,5,WAS,ATL,19,25
809,2015,6,ARI,PIT,13,25
810,2015,6,ATL,NO,21,31
811,2015,6,BAL,SF,20,25
812,2015,6,BUF,CIN,21,34
813,2015,6,CAR,SEA,27,23
814,2015,6,CHI,DET,34,37
815,2015,6,CIN,BUF,34,21
816,2015,6,CLE,DEN,23,26
817,2015,6,DEN,CLE,26,23
818,2015,6,DET,CHI,37,34
819,2015,6,GB,LAC,27,20
820,2015,6,HOU,JAX,31,20
821,2015,6,IND,NE,27,34
822,2015,6,JAX,HOU,20,31
823,2015,6,KC,MIN,10,16
824,2015,6,LAC,GB,20,27
825,2015,6,MIA,TEN,38,10
826,2015,6,MIN,KC,16,10
827,2015,6,NE,IND,34,27
828,2015,6,NO,ATL,31,21
829,2015,6,NYG,PHI,7,27
830,2015,6,NYJ,WAS,34,20
831,2015,6,PHI,NYG,27,7
832,2015,6,PIT,ARI,25,13
833,2015,6,PIT,ARI,25,13
834,2015,6,SEA,CAR,23,27
835,2015,6,SF,BAL,25,20
836,2015,6,TEN,MIA,10,38
837,2015,6,TEN,MIA,10,38
838,2015,6,WAS,NYJ,20,34
839,2015,6,WAS,NYJ,20,34
840,2015,7,ARI,BAL,26,18
841,2015,7,ATL,TEN,10,7
842,2015,7,BAL,ARI,18,26
843,2015,7,BUF,JAX,31,34
844,2015,7,CAR,PHI,27,16
845,2015,7,CLE,LA,6,24
846,2015,7,CLE,LA,6,24
847,2015,7,DAL,NYG,20,27
848,2015,7,DET,MIN,19,28
849,2015,7,HOU,MIA,26,44
850,2015,7,IND,NO,21,27
851,2015,7,JAX,BUF,34,31
852,2015,7,KC,PIT,23,13
853,2015,7,LA,CLE,24,6
854,2015,7,LAC,LV,29,37
855,2015,7,LV,LAC,37,29
856,2015,7,MIA,HOU,44,26
857,2015,7,MIA,HOU,44,26
858,2015,7,MIN,DET,28,19
859,2015,7,NE,NYJ,30,23
860,2015,7,NO,IND,27,21
861,2015,7,NO,IND,27,21
862,2015,7,NYG,DAL,27,20
863,2015,7,NYJ,NE,23,30
864,2015,7,PHI,CAR,16,27
865,2015,7,PIT,KC,13,23
866,2015,7,SEA,SF,20,3
867,2015,7,SF,SEA,3,20
868,2015,7,TB,WAS,30,31
869,2015,7,TEN,ATL,7,10
870,2015,7,WAS,TB,31,30
871,2015,8,ARI,CLE,34,20
872,2015,8,ATL,TB,20,23
873,2015,8,BAL,LAC,29,26
874,2015,8,CAR,IND,29,26
875,2015,8,CHI,MIN,20,23
876,2015,8,CIN,PIT,16,10
877,2015,8,CLE,ARI,20,34
878,2015,8,CLE,ARI,20,34
879,2015,8,DAL,SEA,12,13
880,2015,8,DAL,SEA,12,13
881,2015,8,DEN,GB,29,10
882,2015,8,DET,KC,10,45
883,2015,8,DET,KC,10,45
884,2015,8,GB,DEN,10,29
885,2015,8,HOU,TEN,20,6
886,2015,8,IND,CAR,26,29
887,2015,8,KC,DET,45,10
888,2015,8,KC,DET,45,10
889,2015,8,LA,SF,27,6
890,2015,8,LAC,BAL,26,29
891,2015,8,LV,NYJ,34,20
892,2015,8,MIA,NE,7,36
893,2015,8,MIN,CHI,23,20
894,2015,8,NE,MIA,36,7
895,2015,8,NO,NYG,52,49
896,2015,8,NYG,NO,49,52
897,2015,8,NYJ,LV,20,34
898,2015,8,NYJ,LV,20,34
899,2015,8,PIT,CIN,10,16
900,2015,8,SEA,DAL,13,12
901,2015,8,SF,LA,6,27
902,2015,8,TB,ATL,23,20
903,2015,8,TEN,HOU,6,20
904,2015,9,ATL,SF,16,17
905,2015,9,BUF,MIA,33,17
906,2015,9,CAR,GB,37,29
907,2015,9,CHI,LAC,22,19
908,2015,9,CIN,CLE,31,10
909,2015,9,CLE,CIN,10,31
910,2015,9,DAL,PHI,27,33
911,2015,9,DEN,IND,24,27
912,2015,9,GB,CAR,29,37
913,2015,9,IND,DEN,27,24
914,2015,9,JAX,NYJ,23,28
915,2015,9,LA,MIN,18,21
916,2015,9,LAC,CHI,19,22
917,2015,9,LV,PIT,35,38
918,2015,9,MIA,BUF,17,33
919,2015,9,MIA,BUF,17,33
920,2015,9,MIN,LA,21,18
921,2015,9,MIN,LA,21,18
922,2015,9,NE,WAS,27,10
923,2015,9,NO,TEN,28,34
924,2015,9,NYG,TB,32,18
925,2015,9,NYJ,JAX,28,23
926,2015,9,PHI,DAL,33,27
927,2015,9,PIT,LV,38,35
928,2015,9,PIT,LV,38,35
929,2015,9,SF,ATL,17,16
930,2015,9,SF,ATL,17,16
931,2015,9,TB,NYG,18,32
932,2015,9,TEN,NO,34,28
933,2015,9,WAS,NE,10,27
934,2015,10,ARI,SEA,39,32
935,2015,10,BAL,JAX,20,22
936,2015,10,BUF,NYJ,22,17
937,2015,10,CAR,TEN,27,10
938,2015,10,CHI,LA,37,13
939,2015,10,CIN,HOU,6,10
940,2015,10,CLE,PIT,9,30
941,2015,10,DAL,TB,6,10
942,2015,10,DEN,KC,13,29
943,2015,10,DEN,KC,13,29
944,2015,10,DET,GB,18,16
945,2015,10,GB,DET,16,18
946,2015,10,HOU,CIN,10,6
947,2015,10,HOU,CIN,10,6
948,2015,10,JAX,BAL,22,20
949,2015,10,KC,DEN,29,13
950,2015,10,LA,CHI,13,37
951,2015,10,LA,CHI,13,37
952,2015,10,LV,MIN,14,30
953,2015,10,MIA,PHI,20,19
954,2015,10,MIN,LV,30,14
955,2015,10,NE,NYG,27,26
956,2015,10,NO,WAS,14,47
957,2015,10,NYG,NE,26,27
958,2015,10,NYJ,BUF,17,22
959,2015,10,PHI,MIA,19,20
960,2015,10,PHI,MIA,19,20
961,2015,10,PIT,CLE,30,9
962,2015,10,PIT,CLE,30,9
963,2015,10,SEA,ARI,32,39
964,2015,10,TB,DAL,10,6
965,2015,10,TEN,CAR,10,27
966,2015,10,WAS,NO,47,14
967,2015,11,ARI,CIN,34,31
968,2015,11,ATL,IND,21,24
969,2015,11,BAL,LA,16,13
970,2015,11,BUF,NE,13,20
971,2015,11,CAR,WAS,44,16
972,2015,11,CHI,DEN,15,17
973,2015,11,CIN,ARI,31,34
974,2015,11,DAL,MIA,24,14
975,2015,11,DEN,CHI,17,15
976,2015,11,DET,LV,18,13
977,2015,11,GB,MIN,30,13
978,2015,11,HOU,NYJ,24,17
979,2015,11,HOU,NYJ,24,17
980,2015,11,IND,ATL,24,21
981,2015,11,JAX,TEN,19,13
982,2015,11,JAX,TEN,19,13
983,2015,11,KC,LAC,33,3
984,2015,11,LA,BAL,13,16
985,2015,11,LAC,KC,3,33
986,2015,11,LV,DET,13,18
987,2015,11,MIA,DAL,14,24
988,2015,11,MIN,GB,13,30
989,2015,11,MIN,GB,13,30
990,2015,11,NE,BUF,20,13
991,2015,11,NYJ,HOU,17,24
992,2015,11,PHI,TB,17,45
993,2015,11,SEA,SF,29,13
994,2015,11,SF,SEA,13,29
995,2015,11,TB,PHI,45,17
996,2015,11,TEN,JAX,13,19
997,2015,11,WAS,CAR,16,44
998,2015,12,ARI,SF,19,13
999,2015,12,ATL,MIN,10,20
1000,2015,12,BAL,CLE,33,27
1001,2015,12,BUF,KC,22,30
1002,2015,12,CAR,DAL,33,14
1003,2015,12,CHI,GB,17,13
1004,2015,12,CIN,LA,31,7
1005,2015,12,CIN,LA,31,7
1006,2015,12,CLE,BAL,27,33
1007,2015,12,CLE,BAL,27,33
1008,2015,12,DAL,CAR,14,33
1009,2015,12,DAL,CAR,14,33
1010,2015,12,DEN,NE,30,24
1011,2015,12,DET,PHI,45,14
1012,2015,12,GB,CHI,13,17
1013,2015,12,HOU,NO,24,6
1014,2015,12,IND,TB,25,12
1015,2015,12,JAX,LAC,25,31
1016,2015,12,KC,BUF,30,22
1017,2015,12,LA,CIN,7,31
1018,2015,12,LA,CIN,7,31
1019,2015,12,LAC,JAX,31,25
1020,2015,12,LV,TEN,24,21
1021,2015,12,LV,TEN,24,21
1022,2015,12,MIA,NYJ,20,38
1023,2015,12,MIN,ATL,20,10
1024,2015,12,NE,DEN,24,30
1025,2015,12,NO,HOU,6,24
1026,2015,12,NYG,WAS,14,20
1027,2015,12,NYJ,MIA,38,20
1028,2015,12,PHI,DET,14,45
1029,2015,12,PIT,SEA,30,39
1030,2015,12,PIT,SEA,30,39
1031,2015,12,SEA,PIT,39,30
1032,2015,12,SF,ARI,13,19
1033,2015,12,TB,IND,12,25
1034,2015,12,TEN,LV,21,24
1035,2015,12,WAS,NYG,20,14
1036,2015,13,ARI,LA,27,3
1037,2015,13,ARI,LA,27,3
1038,2015,13,ATL,TB,19,23
1039,2015,13,BAL,MIA,13,15
1040,2015,13,BUF,HOU,30,21
1041,2015,13,CAR,NO,41,38
1042,2015,13,CHI,SF,20,26
1043,2015,13,CIN,CLE,37,3
1044,2015,13,CIN,CLE,37,3
1045,2015,13,CLE,CIN,3,37
1046,2015,13,DAL,WAS,19,16
1047,2015,13,DEN,LAC,17,3
1048,2015,13,DET,GB,23,27
1049,2015,13,GB,DET,27,23
1050,2015,13,HOU,BUF,21,30
1051,2015,13,IND,PIT,10,45
1052,2015,13,IND,PIT,10,45
1053,2015,13,JAX,TEN,39,42
1054,2015,13,KC,LV,34,20
1055,2015,13,KC,LV,34,20
1056,2015,13,LA,ARI,3,27
1057,2015,13,LAC,DEN,3,17
1058,2015,13,LV,KC,20,34
1059,2015,13,MIA,BAL,15,13
1060,2015,13,MIN,SEA,7,38
1061,2015,13,NE,PHI,28,35
1062,2015,13,NE,PHI,28,35
1063,2015,13,NO,CAR,38,41
1064,2015,13,NYG,NYJ,20,23
1065,2015,13,NYJ,NYG,23,20
1066,2015,13,PHI,NE,35,28
1067,2015,13,PIT,IND,45,10
1068,2015,13,SEA,MIN,38,7
1069,2015,13,SEA,MIN,38,7
1070,2015,13,SF,CHI,26,20
1071,2015,13,TB,ATL,23,19
1072,2015,13,TEN,JAX,42,39
1073,2015,13,WAS,DAL,16,19
1074,2015,14,ARI,MIN,23,20
1075,2015,14,ATL,CAR,0,38
1076,2015,14,ATL,CAR,0,38
1077,2015,14,BAL,SEA,6,35
1078,2015,14,BUF,PHI,20,23
1079,2015,14,CAR,ATL,38,0
1080,2015,14,CAR,ATL,38,0
1081,2015,14,CHI,WAS,21,24
1082,2015,14,CIN,PIT,20,33
1083,2015,14,CIN,PIT,20,33
1084,2015,14,CLE,SF,24,10
1085,2015,14,DAL,GB,7,28
1086,2015,14,DEN,LV,12,15
1087,2015,14,DET,LA,14,21
1088,2015,14,GB,DAL,28,7
1089,2015,14,HOU,NE,6,27
1090,2015,14,HOU,NE,6,27
1091,2015,14,IND,JAX,16,51
1092,2015,14,IND,JAX,16,51
1093,2015,14,JAX,IND,51,16
1094,2015,14,KC,LAC,10,3
1095,2015,14,LA,DET,21,14
1096,2015,14,LAC,KC,3,10
1097,2015,14,LV,DEN,15,12
1098,2015,14,MIA,NYG,24,31
1099,2015,14,MIN,ARI,20,23
1100,2015,14,NE,HOU,27,6
1101,2015,14,NO,TB,24,17
1102,2015,14,NYG,MIA,31,24
1103,2015,14,NYJ,TEN,30,8
1104,2015,14,PHI,BUF,23,20
1105,2015,14,PIT,CIN,33,20
1106,2015,14,SEA,BAL,35,6
1107,2015,14,SEA,BAL,35,6
1108,2015,14,SF,CLE,10,24
1109,2015,14,TB,NO,17,24
1110,2015,14,TEN,NYJ,8,30
1111,2015,14,TEN,NYJ,8,30
1112,2015,14,WAS,CHI,24,21
1113,2015,15,ARI,PHI,40,17
1114,2015,15,ARI,PHI,40,17
1115,2015,15,ATL,JAX,23,17
1116,2015,15,BAL,KC,14,34
1117,2015,15,BUF,WAS,25,35
1118,2015,15,CAR,NYG,38,35
1119,2015,15,CHI,MIN,17,38
1120,2015,15,CIN,SF,24,14
1121,2015,15,CLE,SEA,13,30
1122,2015,15,DAL,NYJ,16,19
1123,2015,15,DAL,NYJ,16,19
1124,2015,15,DEN,PIT,27,34
1125,2015,15,DET,NO,35,27
1126,2015,15,GB,LV,30,20
1127,2015,15,HOU,IND,16,10
1128,2015,15,HOU,IND,16,10
1129,2015,15,IND,HOU,10,16
1130,2015,15,IND,HOU,10,16
1131,2015,15,JAX,ATL,17,23
1132,2015,15,KC,BAL,34,14
1133,2015,15,LA,TB,31,23
1134,2015,15,LAC,MIA,30,14
1135,2015,15,LV,GB,20,30
1136,2015,15,MIA,LAC,14,30
1137,2015,15,MIN,CHI,38,17
1138,2015,15,NE,TEN,33,16
1139,2015,15,NO,DET,27,35
1140,2015,15,NYG,CAR,35,38
1141,2015,15,NYJ,DAL,19,16
1142,2015,15,PHI,ARI,17,40
1143,2015,15,PIT,DEN,34,27
1144,2015,15,SEA,CLE,30,13
1145,2015,15,SF,CIN,14,24
1146,2015,15,TB,LA,23,31
1147,2015,15,TEN,NE,16,33
1148,2015,15,TEN,NE,16,33
1149,2015,15,WAS,BUF,35,25
1150,2015,16,ARI,GB,38,8
1151,2015,16,ARI,GB,38,8
1152,2015,16,ATL,CAR,20,13
1153,2015,16,BAL,PIT,20,17
1154,2015,16,BUF,DAL,16,6
1155,2015,16,CAR,ATL,13,20
1156,2015,16,CHI,TB,26,21
1157,2015,16,CIN,DEN,17,20
1158,2015,16,CLE,KC,13,17
1159,2015,16,DAL,BUF,6,16
1160,2015,16,DEN,CIN,20,17
1161,2015,16,DET,SF,32,17
1162,2015,16,GB,ARI,8,38
1163,2015,16,GB,ARI,8,38
1164,2015,16,HOU,TEN,34,6
1165,2015,16,HOU,TEN,34,6
1166,2015,16,IND,MIA,18,12
1167,2015,16,IND,MIA,18,12
1168,2015,16,JAX,NO,27,38
1169,2015,16,KC,CLE,17,13
1170,2015,16,LA,SEA,23,17
1171,2015,16,LAC,LV,20,23
1172,2015,16,LV,LAC,23,20
1173,2015,16,MIA,IND,12,18
1174,2015,16,MIN,NYG,49,17
1175,2015,16,NE,NYJ,20,26
1176,2015,16,NO,JAX,38,27
1177,2015,16,NYG,MIN,17,49
1178,2015,16,NYG,MIN,17,49
1179,2015,16,NYJ,NE,26,20
1180,2015,16,PHI,WAS,24,38
1181,2015,16,PIT,BAL,17,20
1182,2015,16,SEA,LA,17,23
1183,2015,16,SF,DET,17,32
1184,2015,16,TB,CHI,21,26
1185,2015,16,TEN,HOU,6,34
1186,2015,16,WAS,PHI,38,24
1187,2015,17,ARI,SEA,6,36
1188,2015,17,ARI,SEA,6,36
1189,2015,17,ATL,NO,17,20
1190,2015,17,BAL,CIN,16,24
1191,2015,17,BUF,NYJ,22,17
1192,2015,17,CAR,TB,38,10
1193,2015,17,CHI,DET,20,24
1194,2015,17,CIN,BAL,24,16
1195,2015,17,CLE,PIT,12,28
1196,2015,17,DAL,WAS,23,34
1197,2015,17,DEN,LAC,27,20
1198,2015,17,DEN,LAC,27,20
1199,2015,17,DET,CHI,24,20
1200,2015,17,GB,MIN,13,20
1201,2015,17,HOU,JAX,30,6
1202,2015,17,HOU,JAX,30,6
1203,2015,17,IND,TEN,30,24
1204,2015,17,IND,TEN,30,24
1205,2015,17,JAX,HOU,6,30
1206,2015,17,KC,LV,23,17
1207,2015,17,KC,LV,23,17
1208,2015,17,LA,SF,16,19
1209,2015,17,LA,SF,16,19
1210,2015,17,LAC,DEN,20,27
1211,2015,17,LV,KC,17,23
1212,2015,17,MIA,NE,20,10
1213,2015,17,MIN,GB,20,13
1214,2015,17,NE,MIA,10,20
1215,2015,17,NE,MIA,10,20
1216,2015,17,NO,ATL,20,17
1217,2015,17,NO,ATL,20,17
1218,2015,17,NYG,PHI,30,35
1219,2015,17,NYJ,BUF,17,22
1220,2015,17,PHI,NYG,35,30
1221,2015,17,PIT,CLE,28,12
1222,2015,17,SEA,ARI,36,6
1223,2015,17,SEA,ARI,36,6
1224,2015,17,SF,LA,19,16
1225,2015,17,TB,CAR,10,38
1226,2015,17,TEN,IND,24,30
1227,2015,17,TEN,IND,24,30
1228,2015,17,WAS,DAL,34,23
1229,2015,17,WAS,DAL,34,23
1230,2015,18,CIN,PIT,16,18
1231,2015,18,GB,WAS,35,18
1232,2015,18,HOU,KC,0,30
1233,2015,18,KC,HOU,30,0
1234,2015,18,MIN,SEA,9,10
1235,2015,18,PIT,CIN,18,16
1236,2015,18,PIT,CIN,18,16
1237,2015,18,SEA,MIN,10,9
1238,2015,18,WAS,GB,18,35
1239,2015,19,ARI,GB,26,20
1240,2015,19,CAR,SEA,31,24
1241,2015,19,DEN,PIT,23,16
1242,2015,19,GB,ARI,20,26
1243,2015,19,KC,NE,20,27
1244,2015,19,NE,KC,27,20
1245,2015,19,PIT,DEN,16,23
1246,2015,19,SEA,CAR,24,31
1247,2015,20,ARI,CAR,15,49
1248,2015,20,ARI,CAR,15,49
1249,2015,20,CAR,ARI,49,15
1250,2015,20,DEN,NE,20,18
1251,2015,20,NE,DEN,18,20
1252,2015,21,CAR,DEN,10,24
1253,2015,21,DEN,CAR,24,10
1254,2016,1,ARI,NE,21,23
1255,2016,1,ATL,TB,24,31
1256,2016,1,BAL,BUF,13,7
1257,2016,1,BUF,BAL,7,13
1258,2016,1,CAR,DEN,20,21
1259,2016,1,CHI,HOU,14,23
1260,2016,1,CIN,NYJ,23,22
1261,2016,1,CLE,PHI,10,29
1262,2016,1,DAL,NYG,19,20
1263,2016,1,DEN,CAR,21,20
1264,2016,1,DET,IND,39,35
1265,2016,1,GB,JAX,27,23
1266,2016,1,HOU,CHI,23,14
1267,2016,1,IND,DET,35,39
1268,2016,1,JAX,GB,23,27
1269,2016,1,KC,LAC,33,27
1270,2016,1,LA,SF,0,28
1271,2016,1,LAC,KC,27,33
1272,2016,1,LV,NO,35,34
1273,2016,1,MIA,SEA,10,12
1274,2016,1,MIN,TEN,25,16
1275,2016,1,NE,ARI,23,21
1276,2016,1,NO,LV,34,35
1277,2016,1,NYG,DAL,20,19
1278,2016,1,NYJ,CIN,22,23
1279,2016,1,PHI,CLE,29,10
1280,2016,1,PIT,WAS,38,16
1281,2016,1,SEA,MIA,12,10
1282,2016,1,SF,LA,28,0
1283,2016,1,TB,ATL,31,24
1284,2016,1,TEN,MIN,16,25
1285,2016,1,WAS,PIT,16,38
1286,2016,2,ARI,TB,40,7
1287,2016,2,ARI,TB,40,7
1288,2016,2,ATL,LV,35,28
1289,2016,2,BAL,CLE,25,20
1290,2016,2,BUF,NYJ,31,37
1291,2016,2,BUF,NYJ,31,37
1292,2016,2,CAR,SF,46,27
1293,2016,2,CHI,PHI,14,29
1294,2016,2,CHI,PHI,14,29
1295,2016,2,CIN,PIT,16,24
1296,2016,2,CLE,BAL,20,25
1297,2016,2,DAL,WAS,27,23
1298,2016,2,DEN,IND,34,20
1299,2016,2,DET,TEN,15,16
1300,2016,2,GB,MIN,14,17
1301,2016,2,HOU,KC,19,12
1302,2016,2,IND,DEN,20,34
1303,2016,2,JAX,LAC,14,38
1304,2016,2,KC,HOU,12,19
1305,2016,2,LA,SEA,9,3
1306,2016,2,LAC,JAX,38,14
1307,2016,2,LAC,JAX,38,14
1308,2016,2,LV,ATL,28,35
1309,2016,2,MIA,NE,24,31
1310,2016,2,MIN,GB,17,14
1311,2016,2,NE,MIA,31,24
1312,2016,2,NE,MIA,31,24
1313,2016,2,NO,NYG,13,16
1314,2016,2,NYG,NO,16,13
1315,2016,2,NYJ,BUF,37,31
1316,2016,2,PHI,CHI,29,14
1317,2016,2,PIT,CIN,24,16
1318,2016,2,SEA,LA,3,9
1319,2016,2,SF,CAR,27,46
1320,2016,2,TB,ARI,7,40
1321,2016,2,TEN,DET,16,15
1322,2016,2,WAS,DAL,23,27
1323,2016,3,ARI,BUF,18,33
1324,2016,3,ATL,NO,45,32
1325,2016,3,BAL,JAX,19,17
1326,2016,3,BUF,ARI,33,18
1327,2016,3,CAR,MIN,10,22
1328,2016,3,CAR,MIN,10,22
1329,2016,3,CHI,DAL,17,31
1330,2016,3,CIN,DEN,17,29
1331,2016,3,CLE,MIA,24,30
1332,2016,3,CLE,MIA,24,30
1333,2016,3,DAL,CHI,31,17
1334,2016,3,DEN,CIN,29,17
1335,2016,3,DET,GB,27,34
1336,2016,3,GB,DET,34,27
1337,2016,3,HOU,NE,0,27
1338,2016,3,IND,LAC,26,22
1339,2016,3,JAX,BAL,17,19
1340,2016,3,KC,NYJ,24,3
1341,2016,3,LA,TB,37,32
1342,2016,3,LAC,IND,22,26
1343,2016,3,LV,TEN,17,10
1344,2016,3,MIA,CLE,30,24
1345,2016,3,MIN,CAR,22,10
1346,2016,3,NE,HOU,27,0
1347,2016,3,NO,ATL,32,45
1348,2016,3,NYG,WAS,27,29
1349,2016,3,NYJ,KC,3,24
1350,2016,3,PHI,PIT,34,3
1351,2016,3,PIT,PHI,3,34
1352,2016,3,SEA,SF,37,18
1353,2016,3,SEA,SF,37,18
1354,2016,3,SF,SEA,18,37
1355,2016,3,TB,LA,32,37
1356,2016,3,TEN,LV,10,17
1357,2016,3,WAS,NYG,29,27
1358,2016,3,WAS,NYG,29,27
1359,2016,4,ARI,LA,13,17
1360,2016,4,ARI,LA,13,17
1361,2016,4,ATL,CAR,48,33
1362,2016,4,BAL,LV,27,28
1363,2016,4,BUF,NE,16,0
1364,2016,4,CAR,ATL,33,48
1365,2016,4,CAR,ATL,33,48
1366,2016,4,CHI,DET,17,14
1367,2016,4,CIN,MIA,22,7
1368,2016,4,CLE,WAS,20,31
1369,2016,4,DAL,SF,24,17
1370,2016,4,DEN,TB,27,7
1371,2016,4,DEN,TB,27,7
1372,2016,4,DET,CHI,14,17
1373,2016,4,HOU,TEN,27,20
1374,2016,4,IND,JAX,27,30
1375,2016,4,JAX,IND,30,27
1376,2016,4,KC,PIT,14,43
1377,2016,4,LA,ARI,17,13
1378,2016,4,LAC,NO,34,35
1379,2016,4,LV,BAL,28,27
1380,2016,4,MIA,CIN,7,22
1381,2016,4,MIN,NYG,24,10
1382,2016,4,NE,BUF,0,16
1383,2016,4,NO,LAC,35,34
1384,2016,4,NYG,MIN,10,24
1385,2016,4,NYJ,SEA,17,27
1386,2016,4,PIT,KC,43,14
1387,2016,4,SEA,NYJ,27,17
1388,2016,4,SF,DAL,17,24
1389,2016,4,TB,DEN,7,27
1390,2016,4,TEN,HOU,20,27
1391,2016,4,WAS,CLE,31,20
1392,2016,5,ARI,SF,33,21
1393,2016,5,ATL,DEN,23,16
1394,2016,5,BAL,WAS,10,16
1395,2016,5,BAL,WAS,10,16
1396,2016,5,BUF,LA,30,19
1397,2016,5,CAR,TB,14,17
1398,2016,5,CHI,IND,23,29
1399,2016,5,CIN,DAL,14,28
1400,2016,5,CLE,NE,13,33
1401,2016,5,CLE,NE,13,33
1402,2016,5,CLE,NE,13,33
1403,2016,5,DAL,CIN,28,14
1404,2016,5,DEN,ATL,16,23
1405,2016,5,DET,PHI,24,23
1406,2016,5,GB,NYG,23,16
1407,2016,5,HOU,MIN,13,31
1408,2016,5,IND,CHI,29,23
1409,2016,5,LA,BUF,19,30
1410,2016,5,LAC,LV,31,34
1411,2016,5,LV,LAC,34,31
1412,2016,5,MIA,TEN,17,30
1413,2016,5,MIN,HOU,31,13
1414,2016,5,NE,CLE,33,13
1415,2016,5,NE,CLE,33,13
1416,2016,5,NYG,GB,16,23
1417,2016,5,NYJ,PIT,13,31
1418,2016,5,PHI,DET,23,24
1419,2016,5,PIT,NYJ,31,13
1420,2016,5,SF,ARI,21,33
1421,2016,5,TB,CAR,17,14
1422,2016,5,TEN,MIA,30,17
1423,2016,5,WAS,BAL,16,10
1424,2016,6,ARI,NYJ,28,3
1425,2016,6,ARI,NYJ,28,3
1426,2016,6,ATL,SEA,24,26
1427,2016,6,BAL,NYG,23,27
1428,2016,6,BUF,SF,45,16
1429,2016,6,BUF,SF,45,16
1430,2016,6,CAR,NO,38,41
1431,2016,6,CHI,JAX,16,17
1432,2016,6,CIN,NE,17,35
1433,2016,6,CLE,TEN,26,28
1434,2016,6,CLE,TEN,26,28
1435,2016,6,DAL,GB,30,16
1436,2016,6,DEN,LAC,13,21
1437,2016,6,DET,LA,31,28
1438,2016,6,GB,DAL,16,30
1439,2016,6,HOU,IND,26,23
1440,2016,6,IND,HOU,23,26
1441,2016,6,JAX,CHI,17,16
1442,2016,6,KC,LV,26,10
1443,2016,6,KC,LV,26,10
1444,2016,6,LA,DET,28,31
1445,2016,6,LAC,DEN,21,13
1446,2016,6,LV,KC,10,26
1447,2016,6,MIA,PIT,30,15
1448,2016,6,NE,CIN,35,17
1449,2016,6,NO,CAR,41,38
1450,2016,6,NYG,BAL,27,23
1451,2016,6,NYJ,ARI,3,28
1452,2016,6,NYJ,ARI,3,28
1453,2016,6,PHI,WAS,20,27
1454,2016,6,PIT,MIA,15,30
1455,2016,6,PIT,MIA,15,30
1456,2016,6,SEA,ATL,26,24
1457,2016,6,SF,BUF,16,45
1458,2016,6,TEN,CLE,28,26
1459,2016,6,WAS,PHI,27,20
1460,2016,7,ARI,SEA,6,6
1461,2016,7,ATL,LAC,30,33
1462,2016,7,BAL,NYJ,16,24
1463,2016,7,BUF,MIA,25,28
1464,2016,7,CHI,GB,10,26
1465,2016,7,CHI,GB,10,26
1466,2016,7,CIN,CLE,31,17
1467,2016,7,CLE,CIN,17,31
1468,2016,7,CLE,CIN,17,31
1469,2016,7,DEN,HOU,27,9
1470,2016,7,DET,WAS,20,17
1471,2016,7,GB,CHI,26,10
1472,2016,7,HOU,DEN,9,27
1473,2016,7,IND,TEN,34,26
1474,2016,7,JAX,LV,16,33
1475,2016,7,KC,NO,27,21
1476,2016,7,LA,NYG,10,17
1477,2016,7,LAC,ATL,33,30
1478,2016,7,LAC,ATL,33,30
1479,2016,7,LV,JAX,33,16
1480,2016,7,MIA,BUF,28,25
1481,2016,7,MIN,PHI,10,21
1482,2016,7,NE,PIT,27,16
1483,2016,7,NO,KC,21,27
1484,2016,7,NYG,LA,17,10
1485,2016,7,NYJ,BAL,24,16
1486,2016,7,NYJ,BAL,24,16
1487,2016,7,PHI,MIN,21,10
