,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rush_discrepancy,rush_discrepancy_abs,rushing_value
896,2015,8,NYG,NO,49,52,21,87.0,-2.1419852,0.0,-0.20730955987493388,-0.10199929523809524,-0.2105637246821634,0.0032541648072295093,0.0032541648072295093,-0.20730955987493388
897,2015,8,NYJ,LV,20,34,21,74.0,-3.1232963,0.0,-0.3930366342263936,-0.14872839523809522,-0.42954885502478696,0.036512220798393336,0.036512220798393336,-0.3930366342263936
899,2015,8,PIT,CIN,10,16,19,116.0,2.7116232,0.0,0.7113048205999937,0.1427170105263158,0.9362427003246292,-0.22493787972463553,0.22493787972463553,0.7113048205999937
900,2015,8,SEA,DAL,13,12,30,114.0,-0.33205226,0.0,0.13524597599797758,-0.011068408666666666,0.2155628655584922,-0.08031688956051461,0.08031688956051461,0.13524597599797758
901,2015,8,SF,LA,6,27,20,39.0,-6.932619,0.0,-1.1140051021583302,-0.34663095,-1.3569734523244128,0.24296835016608265,0.24296835016608265,-1.1140051021583302
902,2015,8,TB,ATL,23,20,31,118.0,-3.4756384,1.0,-0.4597223849570737,-0.11211736774193548,-0.25797973368018756,-0.20174265127688612,0.20174265127688612,-0.4597223849570737
903,2015,8,TEN,HOU,6,20,20,86.0,-1.209361,0.0,-0.03079717339997123,-0.060468049999999995,-0.015937139711432985,-0.014860033688538245,0.014860033688538245,-0.03079717339997123
904,2015,9,ATL,SF,16,17,14,17.0,-4.4831634,0.0,-0.6504108124964691,-0.3202259571428571,-1.2332325542005995,0.5828217417041304,0.5828217417041304,-0.6504108124964691
905,2015,9,BUF,MIA,33,17,33,270.0,13.952256,3.0,2.838754356025668,0.4227956363636364,2.2487664678521138,0.5899878881735541,0.5899878881735541,2.838754356025668
906,2015,9,CAR,GB,37,29,36,130.0,-3.9349213,1.0,-0.5466482021792106,-0.10930336944444445,-0.24479258083624247,-0.3018556213429682,0.3018556213429682,-0.5466482021792106
907,2015,9,CHI,LAC,22,19,27,113.0,2.504044,1.0,0.6720175064014521,0.09274237037037036,0.7020480959266111,-0.030030589525159024,0.030030589525159024,0.6720175064014521
908,2015,9,CIN,CLE,31,10,34,155.0,-0.81184536,1.0,0.044438311887159535,-0.02387780470588235,0.15553459064504566,-0.11109627875788612,0.11109627875788612,0.044438311887159535
909,2015,9,CLE,CIN,10,31,17,69.0,-0.965202,0.0,0.015413387905794135,-0.05677658823529412,0.0013620429327636243,0.01405134497303051,0.01405134497303051,0.015413387905794135
910,2015,9,DAL,PHI,27,33,29,134.0,2.8184307,0.0,0.7315196581716807,0.09718726551724138,0.7228780700347546,0.00864158813692617,0.00864158813692617,0.7315196581716807
911,2015,9,DEN,IND,24,27,14,35.0,-4.5964913,0.0,-0.6718597284512514,-0.32832080714285716,-1.2711671984020498,0.5993074699507984,0.5993074699507984,-0.6718597284512514
912,2015,9,GB,CAR,29,37,19,71.0,-6.46187,0.0,-1.0249091625283033,-0.3400984210526316,-1.326360264760209,0.30145110223190574,0.30145110223190574,-1.0249091625283033
913,2015,9,IND,DEN,27,24,39,121.0,-1.9416217,1.0,-0.16938791946770856,-0.049785171794871796,0.03412570070672984,-0.20351362017443841,0.20351362017443841,-0.16938791946770856
914,2015,9,JAX,NYJ,23,28,19,98.0,-0.5643674,0.0,0.09127703354970629,-0.02970354736842105,0.1282335937009868,-0.036956560151280515,0.036956560151280515,0.09127703354970629
915,2015,9,LA,MIN,18,21,37,160.0,-1.3631004,1.0,-0.05989454015201228,-0.03684055135135135,0.09478767354721075,-0.15468221369922303,0.15468221369922303,-0.05989454015201228
916,2015,9,LAC,CHI,19,22,19,77.0,-1.4287667,0.0,-0.07232282082924629,-0.07519824736842105,-0.08496680625104659,0.0126439854218003,0.0126439854218003,-0.07232282082924629
917,2015,9,LV,PIT,35,38,24,140.0,-0.5131829,1.0,0.10096442772790552,-0.021382620833333334,0.167227693348906,-0.06626326562100048,0.06626326562100048,0.10096442772790552
918,2015,9,MIA,BUF,17,33,24,108.0,3.5582352,2.0,0.871538175619455,0.1482598,0.9622177025257513,-0.09067952690629633,0.09067952690629633,0.871538175619455
920,2015,9,MIN,LA,21,18,35,148.0,1.59027,2.0,0.49907278821938844,0.045436285714285714,0.4803590603061542,0.018713727913234224,0.018713727913234224,0.49907278821938844
922,2015,9,NE,WAS,27,10,35,163.0,1.3118342,1.0,0.44637485529199356,0.03748097714285714,0.44307834476851116,0.003296510523482399,0.003296510523482399,0.44637485529199356
923,2015,9,NO,TEN,28,34,25,63.0,-6.495938,1.0,-1.0313570157819814,-0.25983752,-0.9502360963420936,-0.08112091943988775,0.08112091943988775,-1.0313570157819814
924,2015,9,NYG,TB,32,18,33,115.0,-4.735501,0.0,-0.6981692901055261,-0.1435000303030303,-0.40504733077578586,-0.2931219593297402,0.2931219593297402,-0.6981692901055261
925,2015,9,NYJ,JAX,28,23,25,30.0,-8.245611,2.0,-1.3625075014554258,-0.32982444,-1.2782136263711072,-0.08429387508431851,0.08429387508431851,-1.3625075014554258
926,2015,9,PHI,DAL,33,27,34,173.0,10.970374,2.0,2.274390802081073,0.3226580588235294,1.779494847602314,0.494895954478759,0.494895954478759,2.274390802081073
927,2015,9,PIT,LV,38,35,30,195.0,5.6687026,2.0,1.2709741299423316,0.1889567533333333,1.1529345712488313,0.11803955869350036,0.11803955869350036,1.2709741299423316
929,2015,9,SF,ATL,17,16,35,137.0,-2.6808338,0.0,-0.3092943167949157,-0.07659525142857142,-0.09151354299969362,-0.2177807737952221,0.2177807737952221,-0.3092943167949157
931,2015,9,TB,NYG,18,32,23,136.0,-6.6285043,1.0,-1.0564470723976642,-0.2881958391304348,-1.083130806727613,0.02668373432994886,0.02668373432994886,-1.0564470723976642
932,2015,9,TEN,NO,34,28,28,112.0,-8.695894,0.0,-1.4477299596750446,-0.31056764285714283,-1.187971095864206,-0.25975886381083857,0.25975886381083857,-1.4477299596750446
933,2015,9,WAS,NE,10,27,15,37.0,-7.647494,0.0,-1.2493053573750499,-0.5098329333333333,-2.1217818392273213,0.8724764818522714,0.8724764818522714,-1.2493053573750499
934,2015,10,ARI,SEA,39,32,30,119.0,-1.9418323,1.0,-0.16942777851124574,-0.06472774333333334,-0.035899208311504616,-0.13352857019974113,0.13352857019974113,-0.16942777851124574
935,2015,10,BAL,JAX,20,22,21,89.0,-0.76491845,0.0,0.05331989663908402,-0.0364246880952381,0.0967365206113457,-0.04341662397226168,0.04341662397226168,0.05331989663908402
936,2015,10,BUF,NYJ,22,17,32,149.0,-6.8254204,0.0,-1.09371624335242,-0.2132943875,-0.7321224597202347,-0.3615937836321852,0.3615937836321852,-1.09371624335242
937,2015,10,CAR,TEN,27,10,32,121.0,4.2071667,2.0,0.9943576861187291,0.131473959375,0.8835547388227026,0.11080294729602647,0.11080294729602647,0.9943576861187291
938,2015,10,CHI,LA,37,13,35,155.0,-5.065982,1.0,-0.7607175169203912,-0.14474234285714285,-0.41086914152302084,-0.3498483753973704,0.3498483753973704,-0.7607175169203912
939,2015,10,CIN,HOU,6,10,20,74.0,-1.1536533,0.0,-0.020253699327529986,-0.057682665,-0.002884076475047356,-0.01736962285248263,0.01736962285248263,-0.020253699327529986
940,2015,10,CLE,PIT,9,30,14,15.0,-4.0093803,0.0,-0.560740626313754,-0.2863843071428572,-1.074641480624189,0.5139008543104351,0.5139008543104351,-0.560740626313754
941,2015,10,DAL,TB,6,10,21,42.0,-6.938666,0.0,-1.1151495828623632,-0.33041266666666663,-1.2809702147340545,0.16582063187169127,0.16582063187169127,-1.1151495828623632
942,2015,10,DEN,KC,13,29,17,69.0,-1.9545791,1.0,-0.17184029159842387,-0.11497524117647058,-0.2713724972164934,0.09953220561806955,0.09953220561806955,-0.17184029159842387
944,2015,10,DET,GB,18,16,26,45.0,-7.578258,0.0,-1.2362014602319342,-0.29147146153846154,-1.098481254306851,-0.13772020592508327,0.13772020592508327,-1.2362014602319342
945,2015,10,GB,DET,16,18,17,48.0,-2.1381383,0.0,-0.20658147936884091,-0.12577284117647058,-0.32197295481973237,0.11539147545089146,0.11539147545089146,-0.20658147936884091
946,2015,10,HOU,CIN,10,6,23,84.0,-7.1281023,0.0,-1.1510030953467991,-0.3099174913043478,-1.1849243108302276,0.033921215483428524,0.033921215483428524,-1.1510030953467991
948,2015,10,JAX,BAL,22,20,22,90.0,-3.380413,0.0,-0.4416996244421386,-0.15365513636363637,-0.45263688898095117,0.010937264538812552,0.010937264538812552,-0.4416996244421386
949,2015,10,KC,DEN,29,13,30,108.0,-1.5656039,1.0,-0.09822120597789648,-0.05218679666666667,0.022871040642998965,-0.12109224662089545,0.12109224662089545,-0.09822120597789648
950,2015,10,LA,CHI,13,37,21,94.0,-8.513037,1.0,-1.413121673235928,-0.4053827142857143,-1.6323000209928924,0.21917834775696443,0.21917834775696443,-1.413121673235928
952,2015,10,LV,MIN,14,30,19,84.0,-0.40216732,0.0,0.121975704254616,-0.02116670105263158,0.1682395515126738,-0.04626384725805781,0.04626384725805781,0.121975704254616
953,2015,10,MIA,PHI,20,19,24,101.0,-2.0697162,0.0,-0.19363162436976564,-0.08623817499999999,-0.13670287630962777,-0.05692874806013787,0.05692874806013787,-0.19363162436976564
954,2015,10,MIN,LV,30,14,33,263.0,12.88979,1.0,2.6376675632869553,0.390599696969697,2.0978876367878514,0.5397799264991039,0.5397799264991039,2.6376675632869553
955,2015,10,NE,NYG,27,26,22,78.0,1.1586381,1.0,0.41738031578759605,0.052665368181818176,0.5142364850031882,-0.09685616921559215,0.09685616921559215,0.41738031578759605
956,2015,10,NO,WAS,14,47,25,158.0,-4.427784,0.0,-0.6399294738655914,-0.17711136,-0.5625590614677917,-0.07737041239779974,0.07737041239779974,-0.6399294738655914
957,2015,10,NYG,NE,26,27,23,80.0,-3.647337,0.0,-0.4922187855870488,-0.15857986956521739,-0.4757155132654091,-0.016503272321639673,0.016503272321639673,-0.4922187855870488
958,2015,10,NYJ,BUF,17,22,24,128.0,-5.9666257,0.0,-0.9311771391890824,-0.24860940416666666,-0.8976181257570711,-0.033559013432011287,0.033559013432011287,-0.9311771391890824
959,2015,10,PHI,MIA,19,20,35,83.0,-4.9156566,1.0,-0.7322662981960611,-0.14044733142857144,-0.39074156282989875,-0.3415247353661624,0.3415247353661624,-0.7322662981960611
961,2015,10,PIT,CLE,30,9,19,62.0,-2.797609,0.0,-0.33139568327574587,-0.14724257894736842,-0.4225859202777021,0.09119023700195622,0.09119023700195622,-0.33139568327574587
963,2015,10,SEA,ARI,32,39,18,115.0,5.907225,2.0,1.3161178845776238,0.3281791666666667,1.8053682438514416,-0.48925035927381777,0.48925035927381777,1.3161178845776238
964,2015,10,TB,DAL,10,6,25,85.0,0.17139181,1.0,0.23052992236390732,0.0068556724,0.2995599300997685,-0.06903000773586118,0.06903000773586118,0.23052992236390732
965,2015,10,TEN,CAR,10,27,21,64.0,-6.0285583,1.0,-0.9428987640692853,-0.28707420476190476,-1.07787452641429,0.13497576234500464,0.13497576234500464,-0.9428987640692853
966,2015,10,WAS,NO,47,14,31,209.0,4.494086,0.0,1.0486612420083639,0.14497051612903228,0.9468032336569361,0.10185800835142778,0.10185800835142778,1.0486612420083639
967,2015,11,ARI,CIN,34,31,24,83.0,-2.9746237,0.0,-0.36489823139550254,-0.12394265416666667,-0.31339620626490705,-0.051502025130595486,0.051502025130595486,-0.36489823139550254
968,2015,11,ATL,IND,21,24,24,100.0,-9.5425625,0.0,-1.6079740081226155,-0.39760677083333335,-1.5958598586431678,-0.012114149479447667,0.012114149479447667,-1.6079740081226155
969,2015,11,BAL,LA,16,13,28,96.0,-7.2998614,0.0,-1.1835109464617408,-0.26070933571428573,-0.9543216592531621,-0.22918928720857867,0.22918928720857867,-1.1835109464617408
970,2015,11,BUF,NE,13,20,29,95.0,-5.6392403,1.0,-0.8692147986760865,-0.19445656206896553,-0.6438433433369388,-0.2253714553391477,0.2253714553391477,-0.8692147986760865
971,2015,11,CAR,WAS,44,16,39,142.0,-3.0812404,0.0,-0.38507695735509606,-0.0790061641025641,-0.10281172820246814,-0.2822652291526279,0.2822652291526279,-0.38507695735509606
972,2015,11,CHI,DEN,15,17,26,86.0,-2.2119174,1.0,-0.22054522276406366,-0.08507374615384615,-0.1312460495646293,-0.08929917319943437,0.08929917319943437,-0.22054522276406366
973,2015,11,CIN,ARI,31,34,28,99.0,-4.27815,2.0,-0.6116091124190467,-0.15279107142857143,-0.44858764830587533,-0.16302146411317137,0.16302146411317137,-0.6116091124190467
974,2015,11,DAL,MIA,24,14,37,167.0,1.6989893,0.0,0.5196494611160251,0.04591862972972973,0.4826194540884439,0.037030007027581135,0.037030007027581135,0.5196494611160251
975,2015,11,DEN,CHI,17,15,35,171.0,-1.3219922,0.0,-0.05211422897663203,-0.037771205714285716,0.09042637690398173,-0.14254060588061376,0.14254060588061376,-0.05211422897663203
976,2015,11,DET,LV,18,13,29,111.0,-2.680801,1.0,-0.30928810892868586,-0.09244141379310346,-0.16577292164870305,-0.1435151872799828,0.1435151872799828,-0.30928810892868586
977,2015,11,GB,MIN,30,13,32,126.0,-4.8406014,0.0,-0.7180610347369362,-0.15126879375,-0.44145384568909835,-0.2766071890478378,0.2766071890478378,-0.7180610347369362
978,2015,11,HOU,NYJ,24,17,34,128.0,-3.9021566,0.0,-0.5404470169760642,-0.11476931176470588,-0.2704074566084639,-0.27003956036760035,0.27003956036760035,-0.5404470169760642
980,2015,11,IND,ATL,24,21,27,74.0,-11.876635,0.0,-2.0497304060164105,-0.4398753703703704,-1.7939418841694077,-0.25578852184700285,0.25578852184700285,-2.0497304060164105
981,2015,11,JAX,TEN,19,13,23,90.0,-8.161124,0.0,-1.346517135779615,-0.3548314782608695,-1.3954033332783553,0.048886197498740236,0.048886197498740236,-1.346517135779615
983,2015,11,KC,LAC,33,3,31,153.0,5.5373893,3.0,1.2461212213872004,0.17862546129032258,1.1045193581450818,0.14160186324211854,0.14160186324211854,1.2461212213872004
984,2015,11,LA,BAL,13,16,29,82.0,-16.211937,1.0,-2.8702479329148956,-0.5590323103448276,-2.3523433520242287,-0.5179045808906668,0.5179045808906668,-2.8702479329148956
985,2015,11,LAC,KC,3,33,24,53.0,-10.490987,0.0,-1.7874768259632026,-0.43712445833333335,-1.781050370508934,-0.006426455454268565,0.006426455454268565,-1.7874768259632026
986,2015,11,LV,DET,13,18,21,52.0,-3.412195,1.0,-0.4477148197018663,-0.1624854761904762,-0.49401823632019337,0.0463034166183271,0.0463034166183271,-0.4477148197018663
987,2015,11,MIA,DAL,14,24,14,70.0,-1.1923952,0.0,-0.02758615459254922,-0.08517108571428571,-0.13170220892422213,0.10411605433167291,0.10411605433167291,-0.02758615459254922
988,2015,11,MIN,GB,13,30,18,94.0,-2.2468026,1.0,-0.2271477427336896,-0.12482236666666667,-0.3175187756376649,0.0903710329039753,0.0903710329039753,-0.2271477427336896
990,2015,11,NE,BUF,20,13,22,85.0,-3.3754327,1.0,-0.44075703187552795,-0.1534287590909091,-0.45157602419702025,0.010818992321492304,0.010818992321492304,-0.44075703187552795
991,2015,11,NYJ,HOU,17,24,20,71.0,-2.3696663,1.0,-0.2504014443834472,-0.118483315,-0.287812274646342,0.03741083026289482,0.03741083026289482,-0.2504014443834472
992,2015,11,PHI,TB,17,45,28,136.0,2.6974254,0.0,0.7086176851378277,0.09633662142857144,0.7188917230554083,-0.010274037917580525,0.010274037917580525,0.7086176851378277
993,2015,11,SEA,SF,29,13,40,259.0,6.7235703,1.0,1.4706228364013267,0.1680892575,1.0551438734826286,0.4154789629186981,0.4154789629186981,1.4706228364013267
994,2015,11,SF,SEA,13,29,16,59.0,-2.3254511,0.0,-0.2420330892941542,-0.14534069375,-0.4136731747327969,0.1716400854386427,0.1716400854386427,-0.2420330892941542
995,2015,11,TB,PHI,45,17,39,286.0,7.4959397,0.0,1.616804724062225,0.19220358205128205,1.1681500838523304,0.44865464020989454,0.44865464020989454,1.616804724062225
996,2015,11,TEN,JAX,13,19,26,104.0,-2.8522034,1.0,-0.3417284494983774,-0.10970013076923077,-0.24665191111273493,-0.09507653838564245,0.09507653838564245,-0.3417284494983774
997,2015,11,WAS,CAR,16,44,12,14.0,-9.381143,0.0,-1.5774230732781247,-0.7817619166666666,-3.3961141901432845,1.8186911168651598,1.8186911168651598,-1.5774230732781247
998,2015,12,ARI,SF,19,13,27,72.0,-6.3636756,2.0,-1.0063244765610324,-0.2356916888888889,-0.8370822377593766,-0.1692422388016558,0.1692422388016558,-1.0063244765610324
999,2015,12,ATL,MIN,10,20,23,117.0,-9.301242,0.0,-1.5623006732892162,-0.4044018260869565,-1.6277033150846572,0.06540264179544097,0.06540264179544097,-1.5623006732892162
1000,2015,12,BAL,CLE,33,27,24,104.0,-1.3003262,0.0,-0.048013630509032186,-0.054180258333333335,0.01352914313356642,-0.06154277364259861,0.06154277364259861,-0.048013630509032186
1001,2015,12,BUF,KC,22,30,28,129.0,-5.714489,0.0,-0.8834566847606838,-0.20408889285714288,-0.6889830360156398,-0.19447364874504403,0.19447364874504403,-0.8834566847606838
1002,2015,12,CAR,DAL,33,14,36,130.0,-1.2972958,1.0,-0.04744008423393691,-0.03603599444444445,0.09855804359771603,-0.14599812783165295,0.14599812783165295,-0.04744008423393691
1003,2015,12,CHI,GB,17,13,30,102.0,-5.5084653,1.0,-0.844463771047527,-0.18361551,-0.5930392576521389,-0.25142451339538807,0.25142451339538807,-0.844463771047527
1004,2015,12,CIN,LA,31,7,30,141.0,-0.12530987,0.0,0.17437491200932861,-0.0041769956666666665,0.24785788031481856,-0.07348296830548995,0.07348296830548995,0.17437491200932861
1006,2015,12,CLE,BAL,27,33,18,63.0,-0.27137262,0.0,0.14673046038819776,-0.015076256666666668,0.19678101192395986,-0.0500505515357621,0.0500505515357621,0.14673046038819776
1008,2015,12,DAL,CAR,14,33,14,31.0,-2.571658,0.0,-0.2886312447844391,-0.18368985714285715,-0.5933876683591539,0.30475642357471483,0.30475642357471483,-0.2886312447844391
1010,2015,12,DEN,NE,30,24,32,179.0,6.59373,3.0,1.4460487140338982,0.2060540625,1.2330571603072686,0.2129915537266296,0.2129915537266296,1.4460487140338982
1011,2015,12,DET,PHI,45,14,30,108.0,-2.419318,1.0,-0.25979873437392664,-0.08064393333333333,-0.1104867552941763,-0.14931197907975036,0.14931197907975036,-0.25979873437392664
1012,2015,12,GB,CHI,13,17,28,177.0,-1.4451592,0.0,-0.07542533446259489,-0.05161282857142857,0.025560809505404233,-0.10098614396799913,0.10098614396799913,-0.07542533446259489
1013,2015,12,HOU,NO,24,6,35,170.0,0.81308717,1.0,0.35197989051132433,0.023231062,0.37629940990929284,-0.024319519397968503,0.024319519397968503,0.35197989051132433
1014,2015,12,IND,TB,25,12,23,30.0,-7.905581,0.0,-1.298151990657956,-0.34372091304347824,-1.3433362364947525,0.04518424583679659,0.04518424583679659,-1.298151990657956
1015,2015,12,JAX,LAC,25,31,19,102.0,-2.4478664,0.0,-0.2652019248702078,-0.12883507368421054,-0.33632339993523547,0.0711214750650277,0.0711214750650277,-0.2652019248702078
1016,2015,12,KC,BUF,30,22,26,159.0,7.1101775,1.0,1.5437937443623286,0.2734683653846154,1.5489787146309046,-0.005184970268576006,0.005184970268576006,1.5437937443623286
1017,2015,12,LA,CIN,7,31,17,94.0,-1.0408244,1.0,0.0011007737843031751,-0.06122496470588235,-0.01948424559461705,0.020585019378920225,0.020585019378920225,0.0011007737843031751
1019,2015,12,LAC,JAX,31,25,24,84.0,-0.042246543,0.0,0.19009582733333605,-0.001760272625,0.2591832944632057,-0.06908746712986966,0.06908746712986966,0.19009582733333605
1020,2015,12,LV,TEN,24,21,29,85.0,-9.779827,0.0,-1.652879687302706,-0.3372354137931034,-1.3129434427392486,-0.3399362445634575,0.3399362445634575,-1.652879687302706
1022,2015,12,MIA,NYJ,20,38,9,12.0,-4.3288836,0.0,-0.6212111673630062,-0.4809870666666667,-1.9866023499616188,1.3653911825986125,1.3653911825986125,-0.6212111673630062
1023,2015,12,MIN,ATL,20,10,36,195.0,6.142103,2.0,1.3605718847102242,0.17061397222222222,1.0669753656903487,0.2935965190198755,0.2935965190198755,1.3605718847102242
1024,2015,12,NE,DEN,24,30,16,39.0,-5.93051,0.0,-0.9243417296037276,-0.370656875,-1.4695653986218398,0.5452236690181121,0.5452236690181121,-0.9243417296037276
1025,2015,12,NO,HOU,6,24,10,50.0,-0.61562777,0.0,0.08157527989556608,-0.061562777,-0.021067324859115912,0.102642604754682,0.102642604754682,0.08157527989556608
1026,2015,12,NYG,WAS,14,20,13,33.0,-2.8243432,0.0,-0.33645551063439577,-0.21725716923076924,-0.7506931206966257,0.41423761006223,0.41423761006223,-0.33645551063439577
1027,2015,12,NYJ,MIA,38,20,33,138.0,-1.8338367,1.0,-0.14898807612651727,-0.05557080909090909,0.007012648296392986,-0.15600072442291024,0.15600072442291024,-0.14898807612651727
1028,2015,12,PHI,DET,14,45,24,69.0,-6.6642804,0.0,-1.0632182078558337,-0.27767835,-1.0338430239946825,-0.029375183861151122,0.029375183861151122,-1.0632182078558337
1029,2015,12,PIT,SEA,30,39,13,59.0,4.455567,2.0,1.0413709737367178,0.3427359230769231,1.8735851194143311,-0.8322141456776133,0.8322141456776133,1.0413709737367178
1031,2015,12,SEA,PIT,39,30,27,101.0,-4.6067495,1.0,-0.6738012386146565,-0.17062035185185187,-0.5321404515357098,-0.1416607870789467,0.1416607870789467,-0.6738012386146565
1032,2015,12,SF,ARI,13,19,17,67.0,-1.5193733,0.0,-0.08947140779104973,-0.08937490000000001,-0.15140241327853945,0.061931005487489726,0.061931005487489726,-0.08947140779104973
