,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rushing_value
5548,2022,11,DAL,MIN,40,3,40,151.0,0.57542646,2.0,0.30699922221999043,0.014385661499999999,0.33484748339000986,0.33484748339000986
5550,2022,11,DEN,LV,16,22,28,94.0,-1.9597248,1.0,-0.1728141892700832,-0.06999017142857143,-0.060560362524729947,-0.060560362524729947
5551,2022,11,DET,NYG,31,18,34,163.0,3.9546263,4.0,0.9465608250795813,0.11631253823529412,0.8125042409219704,0.8125042409219704
5552,2022,11,GB,TEN,17,27,19,56.0,-4.26143,0.0,-0.6084446156204393,-0.2242857894736842,-0.7836311263647668,-0.7836311263647668
5553,2022,11,HOU,WAS,10,23,15,22.0,-2.62507,1.0,-0.2987402258216637,-0.17500466666666667,-0.5526865307732947,-0.5526865307732947
5554,2022,11,IND,PHI,16,17,26,99.0,-5.7060766,1.0,-0.8818645193872607,-0.21946448461538462,-0.7610371951127655,-0.7610371951127655
5555,2022,11,KC,LAC,30,27,26,164.0,1.5290617,0.0,0.48748824669798363,0.05881006538461538,0.5430321879005123,0.5430321879005123
5556,2022,11,LA,NO,20,27,30,148.0,-0.10043395,0.0,0.17908303270900253,-0.003347798333333333,0.25174372121145006,0.25174372121145006
5558,2022,11,LAC,KC,27,30,30,115.0,3.788649,1.0,0.9151472617946389,0.1262883,0.8592533435243731,0.8592533435243731
5559,2022,11,LV,DEN,22,16,24,109.0,-0.652905,0.0,0.07452003347794162,-0.027204375,0.13994538674461163,0.13994538674461163
5560,2022,11,MIN,DAL,3,40,17,73.0,-3.8597744,0.0,-0.5324255840459319,-0.22704555294117648,-0.7965641202095697,-0.7965641202095697
5562,2022,11,NE,NYJ,10,3,26,99.0,-6.437141,0.0,-1.0202288486947528,-0.24758234615384614,-0.8928050565579256,-0.8928050565579256
5563,2022,11,NO,LA,27,20,22,90.0,-4.237683,0.0,-0.6039501583221971,-0.19262195454545453,-0.6352458799285019,-0.6352458799285019
5565,2022,11,NYG,DET,18,31,26,89.0,0.43246168,2.0,0.2799411054531322,0.01663314153846154,0.34537977930816405,0.34537977930816405
5566,2022,11,NYJ,NE,3,10,23,59.0,-8.182611,0.0,-1.3505838569215909,-0.3557656956521739,-1.3997813281307092,-1.3997813281307092
5567,2022,11,PHI,IND,17,16,31,143.0,2.9779794,1.0,0.7617165168507284,0.09606385161290323,0.7176134495416933,0.7176134495416933
5568,2022,11,PIT,CIN,30,37,24,102.0,-0.4093529,2.0,0.12061573033847986,-0.017056370833333334,0.1875016635670561,0.1875016635670561
5569,2022,11,SF,ARI,38,10,26,161.0,4.2115703,1.0,0.9951911293723142,0.16198347307692307,1.0265305247505228,1.0265305247505228
5570,2022,11,TEN,GB,27,17,29,91.0,-2.6413674,1.0,-0.3018247404286613,-0.09108163448275862,-0.15940063092843854,-0.15940063092843854
5572,2022,11,WAS,HOU,23,10,40,153.0,-5.420941,1.0,-0.8278985540691719,-0.135523525,-0.367667282502442,-0.367667282502442
5573,2022,12,ARI,LAC,24,25,34,181.0,-3.9604123,1.0,-0.5514727371235737,-0.11648271470588235,-0.2784369244538067,-0.2784369244538067
5574,2022,12,ATL,WAS,13,19,29,167.0,5.717456,0.0,1.2802014032883242,0.19715365517241382,1.1913474570417841,1.1913474570417841
5575,2022,12,BAL,JAX,27,28,34,163.0,-0.44287872,1.0,0.11427049235563772,-0.013025844705882353,0.20638979300700633,0.20638979300700633
5576,2022,12,BUF,DET,28,25,29,164.0,8.133312,1.0,1.7374364911184537,0.2804590344827586,1.581738869403886,1.581738869403886
5577,2022,12,CAR,DEN,23,10,45,186.0,0.08949256,1.0,0.21502932440897138,0.0019887235555555555,0.27675209803599327,0.27675209803599327
5578,2022,12,CHI,NYJ,10,31,28,128.0,3.5706577,0.0,0.8738893096643363,0.12752348928571428,0.8650417727203813,0.8650417727203813
5579,2022,12,CIN,TEN,20,16,24,112.0,2.7495363,1.0,0.7184804130048504,0.11456401249999999,0.8043101790618116,0.8043101790618116
5580,2022,12,CLE,TB,23,17,34,189.0,7.652855,2.0,1.646503174483025,0.2250839705882353,1.3222364269158764,1.3222364269158764
5581,2022,12,DAL,NYG,28,20,38,170.0,-1.97067,2.0,-0.17488572394902033,-0.051859736842105264,0.02440373011304641,0.02440373011304641
5582,2022,12,DEN,CAR,10,23,19,121.0,-1.0433106,0.0,0.0006302243149060492,-0.05491108421052632,0.01010429568723912,0.01010429568723912
5583,2022,12,DET,BUF,25,28,29,98.0,-3.2778625,1.0,-0.42229048546973447,-0.11302974137931034,-0.2622553627711301,-0.2622553627711301
5584,2022,12,GB,PHI,33,40,20,107.0,1.544878,1.0,0.49048170629145593,0.0772439,0.6294180946729909,0.6294180946729909
5586,2022,12,HOU,MIA,15,30,15,36.0,-1.2359623,1.0,-0.0358318483293756,-0.08239748666666666,-0.11870437866775876,-0.11870437866775876
5587,2022,12,IND,PIT,17,24,25,110.0,-4.966713,1.0,-0.7419294485120096,-0.19866852000000002,-0.6635817118673499,-0.6635817118673499
5588,2022,12,JAX,BAL,28,27,20,38.0,-11.861077,0.0,-2.0467858344360392,-0.59305385,-2.511777437860215,-2.511777437860215
5589,2022,12,KC,LA,26,10,30,117.0,1.7837584,1.0,0.535693217521801,0.059458613333333334,0.5460714580146465,0.5460714580146465
5590,2022,12,LA,KC,10,26,27,117.0,-1.9509265,0.0,-0.17114898593294067,-0.07225653703703704,-0.07118116130318185,-0.07118116130318185
5592,2022,12,LAC,ARI,25,24,12,66.0,1.2601259,0.0,0.4365883237995716,0.10501049166666666,0.7595398110251748,0.7595398110251748
5593,2022,12,LV,SEA,40,34,40,283.0,2.379283,2.0,0.6484047130687222,0.059482075,0.5461814056946427,0.5461814056946427
5594,2022,12,MIA,HOU,30,15,23,66.0,-11.8735,1.0,-2.049137063770947,-0.5162391304347826,-2.1518030027214254,-2.1518030027214254
5596,2022,12,MIN,NE,33,26,26,58.0,-8.112144,0.0,-1.337246975528774,-0.3120055384615385,-1.1947094622768035,-1.1947094622768035
5598,2022,12,NE,MIN,26,33,13,45.0,-2.2169874,0.0,-0.22150479314150906,-0.1705374923076923,-0.5317521502842402,-0.5317521502842402
5599,2022,12,NO,SF,0,13,22,63.0,-8.7343025,0.0,-1.454999315234353,-0.39701375,-1.5930808044351994,-1.5930808044351994
5601,2022,12,NYG,DAL,20,28,21,90.0,0.44710866,1.0,0.2827132546154772,0.021290888571428572,0.3672072346019135,0.3672072346019135
5602,2022,12,NYJ,CHI,31,10,30,159.0,0.17657757,1.0,0.2315114004085499,0.005885919,0.29501540403619636,0.29501540403619636
5604,2022,12,PHI,GB,40,33,48,364.0,21.332666,3.0,4.235601855896392,0.4444305416666667,2.3501534520708107,2.3501534520708107
5605,2022,12,PIT,IND,24,17,35,174.0,7.9029536,2.0,1.6938378895228254,0.2257986742857143,1.3255857206612396,1.3255857206612396
5606,2022,12,SEA,LV,34,40,22,66.0,-5.9492235,2.0,-0.9278835263881431,-0.27041925,-0.9998249299476676,-0.9998249299476676
5607,2022,12,SF,NO,13,0,27,98.0,-2.638205,0.0,-0.3012262112771912,-0.0977112962962963,-0.19046900922881407,-0.19046900922881407
5608,2022,12,TB,CLE,17,23,20,96.0,-0.49234587,0.0,0.10490813107460265,-0.0246172935,0.15206914644707115,0.15206914644707115
5609,2022,12,TEN,CIN,16,20,21,63.0,-3.2961123,0.0,-0.4257445195288351,-0.15695772857142856,-0.46811372514972627,-0.46811372514972627
5610,2022,12,WAS,ATL,19,13,36,177.0,4.9177027,0.0,1.128836723287556,0.13660285277777778,0.9075901119315974,0.9075901119315974
5611,2022,13,ATL,PIT,16,19,28,146.0,4.525125,0.0,1.0545358133245242,0.16161160714285713,1.02478786097045,1.02478786097045
5612,2022,13,BAL,DEN,10,9,28,103.0,1.0684458,1.0,0.4003101402659553,0.03815877857142857,0.4462547037471725,0.4462547037471725
5615,2022,13,BUF,NE,24,10,33,136.0,-0.20598084,1.0,0.1591067834957435,-0.006241843636363637,0.23818144657032603,0.23818144657032603
5616,2022,13,CHI,GB,19,28,24,156.0,6.697766,2.0,1.4657390052607737,0.2790735833333333,1.5752462727017225,1.5752462727017225
5617,2022,13,CIN,KC,27,24,32,154.0,-3.0562413,1.0,-0.3803455231677519,-0.095507540625,-0.1801416174548291,-0.1801416174548291
5618,2022,13,CLE,HOU,27,14,35,175.0,-2.6209326,0.0,-0.2979571640611994,-0.07488378857142858,-0.08349316859049814,-0.08349316859049814
5619,2022,13,DAL,IND,54,19,34,220.0,11.640022,4.0,2.4011312042324775,0.3423535882352941,1.8717933947780216,1.8717933947780216
5621,2022,13,DEN,BAL,9,10,28,88.0,-7.824521,0.0,-1.2828102344039032,-0.2794471785714286,-1.0421322312874086,-1.0421322312874086
5622,2022,13,DET,JAX,40,14,29,101.0,-0.98969734,2.0,0.010777295847712483,-0.03412749448275862,0.10750178688106594,0.10750178688106594
5623,2022,13,GB,CHI,28,19,30,177.0,6.807647,2.0,1.4865355463981025,0.22692156666666669,1.3308478963593724,1.3308478963593724
5624,2022,13,HOU,CLE,14,27,22,82.0,-8.322844,0.0,-1.3771249454929637,-0.37831109090909093,-1.50543511387029,-1.50543511387029
5625,2022,13,IND,DAL,19,54,28,109.0,-3.1332498,0.0,-0.3949204764187596,-0.11190177857142858,-0.2569694256887189,-0.2569694256887189
5626,2022,13,JAX,DET,14,40,19,95.0,0.45794165,0.0,0.28476355195692177,0.024102192105263157,0.3803817590592551,0.3803817590592551
5628,2022,13,KC,CIN,24,27,25,138.0,10.1748905,2.0,2.123834241961055,0.40699562,2.1747233410491584,2.1747233410491584
5629,2022,13,LA,SEA,23,27,33,171.0,5.1122007,2.0,1.1656482344507977,0.15491517272727273,0.9934065682984466,0.9934065682984466
5630,2022,13,LAC,LV,20,27,21,73.0,-1.21103,0.0,-0.03111305615786079,-0.05766809523809524,-0.0028157994838162574,-0.0028157994838162574
5631,2022,13,LV,LAC,27,20,29,154.0,2.6435552,1.0,0.6984219833770774,0.09115707586206898,0.6946189786999475,0.6946189786999475
5632,2022,13,MIA,SF,17,33,8,33.0,-0.45573217,0.0,0.11183779423966135,-0.05696652125,0.0004719649121499792,0.0004719649121499792
5634,2022,13,MIN,NYJ,27,22,27,130.0,2.6979766,2.0,0.708722006892071,0.09992505925925926,0.7357081070411652,0.7357081070411652
5635,2022,13,NE,BUF,10,24,14,60.0,-2.0915587,0.0,-0.1977656287786833,-0.14939705,-0.4326823519256763,-0.4326823519256763
5636,2022,13,NO,TB,16,17,25,66.0,-6.842519,0.0,-1.0969523973807682,-0.27370076,-1.0152029683671058,-1.0152029683671058
5638,2022,13,NYG,WAS,20,20,29,135.0,-3.9433813,1.0,-0.5482493782889267,-0.1359786655172414,-0.36980019337590603,-0.36980019337590603
5639,2022,13,NYJ,MIN,22,27,24,120.0,4.300562,1.0,1.0120340735567577,0.17919008333333333,1.1071653281158569,1.1071653281158569
5641,2022,13,PHI,TEN,35,10,24,67.0,2.368599,2.0,0.6463826142025741,0.098691625,0.7299279023711381,0.7299279023711381
5643,2022,13,PIT,ATL,19,16,36,155.0,2.398717,0.0,0.6520828738104596,0.06663102777777778,0.5796833211163286,0.5796833211163286
5644,2022,13,SEA,LA,27,23,21,91.0,-1.2358315,0.0,-0.03580709257013823,-0.058849119047619046,-0.008350394690635206,-0.008350394690635206
5645,2022,13,SF,MIA,33,17,31,124.0,-2.6058354,0.0,-0.29509980436426836,-0.08405920645161291,-0.12649164449819786,-0.12649164449819786
5647,2022,13,TB,NO,17,16,19,77.0,-1.0273807,0.0,0.003645184323128913,-0.05407266842105263,0.014033337567955648,0.014033337567955648
5648,2022,13,TEN,PHI,10,35,21,87.0,-0.47557148,0.0,0.10808292281920452,-0.022646260952380953,0.16130593507281024,0.16130593507281024
5650,2022,13,WAS,NYG,20,20,35,166.0,3.7704926,0.0,0.9117109050131589,0.10772836,0.7722764730036465,0.7722764730036465
5651,2022,14,ARI,NE,13,27,22,113.0,1.1349044,1.0,0.4128883749819596,0.05158656363636363,0.5091809159533005,0.5091809159533005
5653,2022,14,BAL,PIT,16,14,38,221.0,2.626751,1.0,0.6952415496662456,0.06912502631578947,0.5913708690243242,0.5913708690243242
5655,2022,14,BUF,NYJ,20,12,23,103.0,-0.73667777,1.0,0.0586648459797119,-0.03202946826086957,0.11733370201927938,0.11733370201927938
5656,2022,14,CAR,SEA,30,24,45,224.0,14.561863,2.0,2.954131145562041,0.32359695555555557,1.7838947694597045,1.7838947694597045
5657,2022,14,CIN,CLE,23,10,23,139.0,5.2160635,1.0,1.1853057456933067,0.2267853695652174,1.3302096401118817,1.3302096401118817
5658,2022,14,CLE,CIN,10,23,25,71.0,-0.5695791,0.0,0.09029064447670337,-0.022783164,0.16066437057170438,0.16066437057170438
5660,2022,14,DAL,HOU,27,23,30,128.0,1.9542584,2.0,0.567962766068998,0.06514194666666667,0.5727050865425116,0.5727050865425116
5661,2022,14,DEN,KC,28,34,19,106.0,2.148379,0.0,0.6047028489177428,0.11307257894736841,0.7973209203143423,0.7973209203143423
5663,2022,14,DET,MIN,34,23,30,134.0,1.6978605,1.0,0.5194358189637232,0.05659535,0.5326534359623081,0.5326534359623081
5664,2022,14,HOU,DAL,23,27,37,114.0,-19.098467,1.0,-3.416564766752742,-0.5161747837837838,-2.1515014570088655,-2.1515014570088655
5666,2022,14,JAX,TEN,36,22,24,61.0,-6.6811595,1.0,-1.0664128183848653,-0.2783816458333333,-1.0371388583025332,-1.0371388583025332
5667,2022,14,KC,DEN,34,28,20,92.0,0.7055687,0.0,0.331630491027738,0.035278435000000004,0.43275663910540374,0.43275663910540374
5668,2022,14,LA,LV,17,16,21,72.0,-8.78923,1.0,-1.4653951253682307,-0.4185347619047619,-1.6939340542795143,-1.6939340542795143
5669,2022,14,LAC,MIA,23,17,21,84.0,0.4206679,1.0,0.27770896494717934,0.020031804761904762,0.36130682924092117,0.36130682924092117
5670,2022,14,LV,LA,16,17,38,165.0,2.2387326,1.0,0.6218035520357137,0.05891401578947369,0.5435193274550549,0.5435193274550549
5671,2022,14,MIA,LAC,17,23,19,92.0,3.8841562,0.0,0.9332233569676996,0.20442927368421052,1.2254429621597287,1.2254429621597287
5672,2022,14,MIN,DET,23,34,17,22.0,-10.768555,1.0,-1.8400105164426037,-0.6334444117647058,-2.7010584732982728,-2.7010584732982728
5673,2022,14,NE,ARI,27,13,18,106.0,3.2202957,2.0,0.8075783209951691,0.17890531666666665,1.105830834928094,1.105830834928094
5674,2022,14,NYG,PHI,22,48,24,123.0,3.8730998,1.0,0.9311307761081264,0.16137915833333333,1.0236985433321037,1.0236985433321037
5676,2022,14,NYJ,BUF,12,20,22,76.0,-6.9533076,1.0,-1.1179207147190438,-0.31605943636363637,-1.2137071181385688,-1.2137071181385688
5678,2022,14,PHI,NYG,48,22,30,254.0,20.417387,4.0,4.0623722950475365,0.6805795666666667,3.4568112953084955,3.4568112953084955
5679,2022,14,PIT,BAL,14,16,20,65.0,-1.7251925,1.0,-0.1284256177701667,-0.08625962499999999,-0.13680339761671378,-0.13680339761671378
5681,2022,14,SEA,CAR,24,30,14,46.0,-3.724478,0.0,-0.5068188171951342,-0.26603414285714283,-0.979275138505249,-0.979275138505249
5682,2022,14,SF,TB,35,7,35,210.0,1.9422741,3.0,0.5656945669449266,0.05549354571428571,0.5274900847500869,0.5274900847500869
5684,2022,14,TB,SF,7,35,18,70.0,-3.602051,0.0,-0.48364776722453195,-0.20011394444444444,-0.670355359559742,-0.670355359559742
5685,2022,14,TEN,JAX,22,36,20,137.0,0.02049683,1.0,0.2019709017768054,0.0010248415,0.27223508748836717,0.27223508748836717
5686,2022,15,ARI,DEN,15,24,20,73.0,-0.7716233,1.0,0.05205090769911056,-0.038581165,0.08663068902621937,0.08663068902621937
5688,2022,15,ATL,NO,18,21,40,233.0,10.650195,2.0,2.21379237473203,0.266254875,1.5151743578705705,1.5151743578705705
5689,2022,15,BAL,CLE,3,13,28,198.0,3.4592578,0.0,0.8528052951118268,0.12354492142857143,0.8463971337092294,0.8463971337092294
5690,2022,15,BUF,MIA,32,29,29,155.0,1.06849,0.0,0.4003185057442297,0.036844482758620685,0.44009556008956774,0.44009556008956774
5691,2022,15,CAR,PIT,16,24,16,21.0,-8.514503,0.0,-1.413399135551657,-0.5321564375,-2.226395784575788,-2.226395784575788
5692,2022,15,CHI,PHI,20,25,29,158.0,-2.458974,1.0,-0.26730419687447765,-0.08479220689655173,-0.12992668172305305,-0.12992668172305305
5694,2022,15,CIN,TB,34,23,19,55.0,-3.4112165,0.0,-0.44752962551057274,-0.17953771052631579,-0.5739295934580596,-0.5739295934580596
5695,2022,15,CLE,BAL,13,3,30,144.0,4.69045,0.0,1.085825919562444,0.15634833333333334,1.000122744345823,1.000122744345823
5696,2022,15,DAL,JAX,34,40,41,154.0,-0.6860892,1.0,0.06823945193600676,-0.016733882926829268,0.18901292862979363,0.18901292862979363
5697,2022,15,DEN,ARI,24,15,32,170.0,2.7941053,2.0,0.726915729774352,0.087315790625,0.6766176829685104,0.6766176829685104
5698,2022,15,DET,NYJ,20,17,28,107.0,-9.412338,0.0,-1.583327171445338,-0.3361549285714286,-1.3078799992905237,-1.3078799992905237
5699,2022,15,GB,LA,24,12,32,141.0,2.9660242,2.0,0.7594538253152947,0.09268825625,0.7017945018075088,0.7017945018075088
5700,2022,15,HOU,KC,24,30,26,96.0,-7.367208,1.0,-1.1962572487454617,-0.2833541538461538,-1.0604413682025848,-1.0604413682025848
5703,2022,15,IND,MIN,36,39,42,172.0,-11.88025,0.0,-2.0504145972178307,-0.2828630952380952,-1.05814013549541,-1.05814013549541
5704,2022,15,JAX,DAL,40,34,27,192.0,-2.5273771,0.0,-0.2802504558552915,-0.09360655925925926,-0.17123310750758,-0.17123310750758
5705,2022,15,KC,HOU,30,24,33,189.0,-1.0370529,2.0,0.0018145829890632288,-0.03142584545454545,0.12016244083357568,0.12016244083357568
5706,2022,15,LA,GB,12,24,17,72.0,-1.2242273,0.0,-0.03361083277394242,-0.07201337058823529,-0.07004161792467875,-0.07004161792467875
5707,2022,15,LAC,TEN,17,14,24,74.0,3.0792491,2.0,0.7808832470589986,0.12830204583333335,0.8686902980946728,0.8686902980946728
5708,2022,15,LV,NE,30,24,23,97.0,-0.27398843,0.0,0.14623538040434841,-0.011912540434782608,0.2116070362436555,0.2116070362436555
5709,2022,15,MIA,BUF,29,32,25,188.0,11.218205,1.0,2.321296341126712,0.44872819999999997,2.370293434872514,2.370293434872514
5710,2022,15,MIN,IND,39,36,23,93.0,-13.417527,1.0,-2.3413661208658616,-0.5833707391304348,-2.466399776060661,-2.466399776060661
5712,2022,15,NE,LV,24,30,31,207.0,2.3772345,1.0,0.6480170053256199,0.07668498387096774,0.6267988633723086,0.6267988633723086
5713,2022,15,NO,ATL,21,18,33,135.0,-9.047707,0.0,-1.514315571701567,-0.27417293939393944,-1.017415727999369,-1.017415727999369
5715,2022,15,NYG,WAS,20,12,27,131.0,3.0896828,1.0,0.7828579730922941,0.1144326962962963,0.8036947960138702,0.8036947960138702
5716,2022,15,NYJ,DET,17,20,22,50.0,-4.7867565,0.0,-0.7078701229217829,-0.2175798409090909,-0.7522052478316853,-0.7522052478316853
5717,2022,15,PHI,CHI,25,20,32,116.0,5.366532,3.0,1.2137840481306905,0.167704125,1.0533390382267305,1.0533390382267305
5718,2022,15,PIT,CAR,24,16,44,157.0,5.013774,3.0,1.147019582403933,0.11394940909090909,0.8014299821897259,0.8014299821897259
5719,2022,15,SEA,SF,13,21,14,70.0,0.333624,0.0,0.2612346695994529,0.023830285714285714,0.37910753258213264,0.37910753258213264
5720,2022,15,SF,SEA,21,13,31,173.0,5.2296085,1.0,1.187869329476719,0.1686970483870968,1.0579921442646012,1.0579921442646012
5721,2022,15,TB,CIN,23,34,25,92.0,-12.022199,0.0,-2.0772804631810335,-0.48088796,-1.986137910395576,-1.986137910395576
5722,2022,15,TEN,LAC,14,17,26,128.0,3.7539744,2.0,0.9085846008676323,0.14438363076923078,0.9440529302334414,0.9440529302334414
5724,2022,15,WAS,NYG,12,20,26,159.0,4.964385,0.0,1.1376720121212498,0.1909378846153846,1.1622186844851232,1.1622186844851232
5725,2022,16,ARI,TB,16,19,27,121.0,-5.13664,1.0,-0.7740905486643821,-0.19024592592592593,-0.6241111707864315,-0.6241111707864315
5727,2022,16,ATL,BAL,9,17,33,115.0,-8.491678,0.0,-1.4090791798590487,-0.25732357575757575,-0.9384550783767601,-0.9384550783767601
5728,2022,16,BAL,ATL,17,9,32,189.0,1.3035723,0.0,0.44481117256204034,0.040736634375,0.45833522935492427,0.45833522935492427
5729,2022,16,BUF,CHI,35,13,31,254.0,15.600136,3.0,3.1506390691910373,0.503230193548387,2.6257044349069725,2.6257044349069725
5730,2022,16,CAR,DET,37,23,42,321.0,11.75042,3.0,2.422025594968627,0.2797719047619048,1.5785187947289872,1.5785187947289872
5731,2022,16,CHI,BUF,13,35,29,80.0,-15.966485,0.0,-2.8237926541548126,-0.550568448275862,-2.31267941896676,-2.31267941896676
5733,2022,16,CIN,NE,22,18,24,74.0,-0.6927149,0.0,0.06698544403096766,-0.028863120833333335,0.13217205765127252,0.13217205765127252
5734,2022,16,CLE,NO,10,17,34,124.0,-1.561127,1.0,-0.0973738898102245,-0.0459155,0.05226002265280259,0.05226002265280259
5735,2022,16,DAL,PHI,40,34,29,117.0,-1.6160175,1.0,-0.10776269716817126,-0.05572474137931035,0.00629127936188518,0.00629127936188518
5736,2022,16,DEN,LA,14,51,21,106.0,0.31730032,0.0,0.2581451811289021,0.01510953904761905,0.33823976826442875,0.33823976826442875
5738,2022,16,DET,CAR,23,37,18,45.0,-9.649202,0.0,-1.6281570503138618,-0.5360667777777778,-2.2447206908002832,-2.2447206908002832
5739,2022,16,GB,MIA,26,20,22,82.0,-2.1299114,1.0,-0.20502442241250196,-0.09681415454545456,-0.18626476169882744,-0.18626476169882744
5740,2022,16,HOU,TEN,19,14,29,71.0,-6.2061887,0.0,-0.9765178430822203,-0.21400650689655173,-0.7354596436036582,-0.7354596436036582
5742,2022,16,IND,LAC,3,20,14,69.0,-3.9083753,0.0,-0.5416239952012835,-0.27916966428571427,-1.0408317247073104,-1.0408317247073104
5743,2022,16,JAX,NYJ,19,3,36,150.0,3.0485215,1.0,0.7750676119860435,0.08468115277777778,0.6642710614327267,0.6642710614327267
5744,2022,16,KC,SEA,24,10,22,77.0,-1.4255353,1.0,-0.07171123323692852,-0.06479705909090909,-0.036224041427116195,-0.036224041427116195
5745,2022,16,LA,DEN,51,14,35,160.0,4.035471,3.0,0.9618618337096903,0.11529917142857143,0.8077553315214917,0.8077553315214917
5746,2022,16,LAC,IND,20,3,29,104.0,-0.29513204,2.0,0.1422336516691109,-0.010176966896551724,0.21974040062489308,0.21974040062489308
5747,2022,16,LV,PIT,10,13,19,58.0,-3.8105447,0.0,-0.5231081635525948,-0.2005549842105263,-0.672422190520887,-0.672422190520887
5748,2022,16,MIA,GB,20,26,18,82.0,-2.0412006,1.0,-0.18823464254587033,-0.11340003333333332,-0.26399065045740083,-0.26399065045740083
5749,2022,16,MIN,NYG,27,24,19,83.0,-0.06860462,0.0,0.18510718584483685,-0.003610769473684211,0.25051136772189214,0.25051136772189214
5750,2022,16,NE,CIN,18,22,15,62.0,-6.139325,0.0,-0.9638629374329816,-0.40928833333333337,-1.6506028031743767,-1.6506028031743767
5751,2022,16,NO,CLE,17,10,38,153.0,-1.0686939,2.0,-0.004173926017281992,-0.028123523684210526,0.13563800880611207,0.13563800880611207
5752,2022,16,NYG,MIN,24,27,21,126.0,4.8603845,1.0,1.1179884391964243,0.23144688095238097,1.352054736181816,1.352054736181816
