,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,rushing_epa_allowed_standardized,rushing_epa_per_attempt_allowed,rushing_epa_per_attempt_allowed_standardized,rush_def_value
45,2014,2,DAL,TEN,26,10,13,82.0,2.49238,0.0,0.6698099279194102,0.19172153846153844,1.1658910971712628,-0.6698099279194102
46,2014,2,DEN,KC,24,17,31,133.0,-3.9450884,2.0,-0.5485724712292487,-0.12726091612903226,-0.3289464751111698,0.5485724712292487
47,2014,2,DET,CAR,7,24,23,63.0,-6.7290645,1.0,-1.0754795205734486,-0.29256802173913043,-1.1036200312113287,1.0754795205734486
48,2014,2,GB,NYJ,31,24,36,148.0,1.9394509,2.0,0.5651602362149649,0.05387363611111111,0.519898752676244,-0.5651602362149649
49,2014,2,HOU,LV,30,14,17,101.0,3.4024422,1.0,0.8420521352148288,0.2001436588235294,1.2053594183099552,-0.8420521352148288
50,2014,2,IND,PHI,27,30,27,127.0,2.1192138,2.0,0.5991829202532928,0.07848939999999999,0.6352548426492001,-0.5991829202532928
51,2014,2,JAX,WAS,10,41,41,192.0,1.7079041,3.0,0.5213367130269995,0.041656197560975605,0.4626445497601749,-0.5213367130269995
52,2014,2,KC,DEN,17,24,18,89.0,1.6142023,0.0,0.5036023154665319,0.08967790555555556,0.6876871888219779,-0.5036023154665319
53,2014,2,LA,TB,19,17,30,157.0,1.272596,2.0,0.4389484674789756,0.04241986666666667,0.4662233085776264,-0.4389484674789756
54,2014,2,LAC,SEA,30,21,13,108.0,5.0651526,1.0,1.1567437127674933,0.3896271230769231,2.093329893224537,-1.1567437127674933
55,2014,2,LV,HOU,14,30,45,189.0,1.7701228,1.0,0.5331124864005683,0.039336062222222225,0.45177177156426934,-0.5331124864005683
56,2014,2,MIA,BUF,10,29,32,115.0,-11.031355,0.0,-1.8897491519745881,-0.34472984375,-1.3480643580337532,1.8897491519745881
57,2014,2,MIN,NE,7,30,37,150.0,-3.8302069,1.0,-0.5268295143880475,-0.1035191054054054,-0.21768596471962273,0.5268295143880475
58,2014,2,NE,MIN,30,7,18,55.0,-2.5241969,0.0,-0.2796485578008059,-0.14023316111111112,-0.38973790397189984,0.2796485578008059
59,2014,2,NO,CLE,24,26,31,122.0,0.6954637,1.0,0.32971797614170034,0.022434312903225808,0.37256562854375685,-0.32971797614170034
60,2014,2,NYG,ARI,14,25,27,126.0,0.06527847,1.0,0.210446463688847,0.0024177211111111115,0.2787624959598693,-0.210446463688847
61,2014,2,NYJ,GB,24,31,20,82.0,-7.9958215,0.0,-1.3152312889546895,-0.399791075,-1.6060960963444932,1.3152312889546895
62,2014,2,PHI,IND,30,27,37,170.0,-6.972015,0.0,-1.121461356082632,-0.18843283783783785,-0.6156145523770881,1.121461356082632
